location,program,degree,period,period_sort,count
Savannah,Motion Media Design,MFA,Summer 2023,20223,8
Savannah,Motion Media Design,MFA,Fall 2023,20230,27
Savannah,Motion Media Design,MFA,Winter 2024,20231,28
Savannah,Motion Media Design,MFA,Spring 2024,20232,35
Savannah,Motion Media Design,MFA,Summer 2024,20233,19
Savannah,Motion Media Design,MFA,Fall 2024,20240,52
Savannah,Motion Media Design,MFA,Winter 2025,20241,48
Savannah,Motion Media Design,MFA,Spring 2025,20242,48
Savannah,Motion Media Design,MFA,Summer 2025,20243,20
Savannah,Motion Media Design,MFA,Fall 2025,20250,60
Savannah,Motion Media Design,MFA,Winter 2026,20251,60
Savannah,Painting,BFA,Fall 2010,20100,133
Savannah,Painting,BFA,Winter 2011,20101,145
Savannah,Painting,BFA,Spring 2011,20102,149
Savannah,Painting,BFA,Summer 2011,20103,34
Savannah,Painting,BFA,Fall 2011,20110,123
Savannah,Painting,BFA,Winter 2012,20111,141
Savannah,Painting,BFA,Spring 2012,20112,130
Savannah,Painting,BFA,Summer 2012,20113,36
Savannah,Painting,BFA,Fall 2012,20120,91
Savannah,Painting,BFA,Winter 2013,20121,124
Savannah,Painting,BFA,Spring 2013,20122,123
Savannah,Painting,BFA,Summer 2013,20123,32
Savannah,Painting,BFA,Fall 2013,20130,92
Savannah,Painting,BFA,Winter 2014,20131,105
Savannah,Painting,BFA,Spring 2014,20132,116
Savannah,Painting,BFA,Summer 2014,20133,20
Savannah,Painting,BFA,Fall 2014,20140,83
Savannah,Painting,BFA,Winter 2015,20141,105
Savannah,Painting,BFA,Spring 2015,20142,109
Savannah,Painting,BFA,Summer 2015,20143,28
Savannah,Painting,BFA,Fall 2015,20150,93
Savannah,Painting,BFA,Winter 2016,20151,105
Savannah,Painting,BFA,Spring 2016,20152,107
Savannah,Painting,BFA,Summer 2016,20153,39
Savannah,Painting,BFA,Fall 2016,20160,78
Savannah,Painting,BFA,Winter 2017,20161,106
Savannah,Painting,BFA,Spring 2017,20162,108
Savannah,Painting,BFA,Summer 2017,20163,32
Savannah,Painting,BFA,Fall 2017,20170,95
Savannah,Painting,BFA,Winter 2018,20171,113
Savannah,Painting,BFA,Spring 2018,20172,114
Savannah,Painting,BFA,Summer 2018,20173,35
Savannah,Painting,BFA,Fall 2018,20180,91
Savannah,Painting,BFA,Winter 2019,20181,128
Savannah,Painting,BFA,Spring 2019,20182,126
Savannah,Painting,BFA,Summer 2019,20183,41
Savannah,Painting,BFA,Fall 2019,20190,99
Savannah,Painting,BFA,Winter 2020,20191,123
Savannah,Painting,BFA,Spring 2020,20192,124
Savannah,Painting,BFA,Summer 2020,20193,45
Savannah,Painting,BFA,Fall 2020,20200,94
Savannah,Painting,BFA,Winter 2021,20201,104
Savannah,Painting,BFA,Spring 2021,20202,111
Savannah,Painting,BFA,Summer 2021,20203,44
Savannah,Painting,BFA,Fall 2021,20210,109
Savannah,Painting,BFA,Winter 2022,20211,132
Savannah,Painting,BFA,Spring 2022,20212,148
Savannah,Painting,BFA,Summer 2022,20213,35
Savannah,Painting,BFA,Fall 2022,20220,135
Savannah,Painting,BFA,Winter 2023,20221,181
Savannah,Painting,BFA,Spring 2023,20222,170
Savannah,Painting,BFA,Summer 2023,20223,45
Savannah,Painting,BFA,Fall 2023,20230,153
Savannah,Painting,BFA,Winter 2024,20231,205
Savannah,Painting,BFA,Spring 2024,20232,202
Savannah,Painting,BFA,Summer 2024,20233,44
Savannah,Painting,BFA,Fall 2024,20240,188
Savannah,Painting,BFA,Winter 2025,20241,229
Savannah,Painting,BFA,Spring 2025,20242,216
Savannah,Painting,BFA,Summer 2025,20243,48
Savannah,Painting,BFA,Fall 2025,20250,186
Savannah,Painting,BFA,Winter 2026,20251,237
Savannah,Painting,MA,Fall 2010,20100,3
Savannah,Painting,MA,Winter 2011,20101,2
Savannah,Painting,MA,Spring 2011,20102,1
Savannah,Painting,MA,Fall 2011,20110,1
Savannah,Painting,MA,Winter 2012,20111,3
Savannah,Painting,MA,Spring 2012,20112,3
Savannah,Painting,MA,Summer 2012,20113,3
Savannah,Painting,MA,Fall 2012,20120,4
Savannah,Painting,MA,Winter 2013,20121,1
Savannah,Painting,MA,Spring 2013,20122,3
Savannah,Painting,MA,Summer 2013,20123,2
Savannah,Painting,MA,Fall 2013,20130,1
Savannah,Painting,MA,Winter 2014,20131,2
Savannah,Painting,MA,Spring 2014,20132,2
Savannah,Painting,MA,Summer 2014,20133,2
Savannah,Painting,MA,Fall 2014,20140,3
Savannah,Painting,MA,Winter 2015,20141,4
Savannah,Painting,MA,Spring 2015,20142,4
Savannah,Painting,MA,Summer 2015,20143,3
Savannah,Painting,MA,Fall 2015,20150,6
Savannah,Painting,MA,Winter 2016,20151,3
Savannah,Painting,MA,Spring 2016,20152,3
Savannah,Painting,MA,Summer 2016,20153,1
Savannah,Painting,MA,Fall 2016,20160,2
Savannah,Painting,MA,Winter 2017,20161,4
Savannah,Painting,MA,Spring 2017,20162,2
Savannah,Painting,MA,Summer 2017,20163,1
Savannah,Painting,MA,Fall 2017,20170,1
Savannah,Painting,MA,Winter 2018,20171,2
Savannah,Painting,MA,Spring 2018,20172,3
Savannah,Painting,MA,Summer 2018,20173,2
Savannah,Painting,MA,Fall 2018,20180,2
Savannah,Painting,MA,Winter 2019,20181,1
Savannah,Painting,MA,Spring 2019,20182,2
Savannah,Painting,MA,Fall 2019,20190,5
Savannah,Painting,MA,Winter 2020,20191,6
Savannah,Painting,MA,Spring 2020,20192,5
Savannah,Painting,MA,Summer 2020,20193,5
Savannah,Painting,MA,Fall 2020,20200,3
Savannah,Painting,MA,Winter 2021,20201,4
Savannah,Painting,MA,Spring 2021,20202,4
Savannah,Painting,MA,Fall 2021,20210,1
Savannah,Painting,MA,Winter 2022,20211,2
Savannah,Painting,MA,Spring 2022,20212,3
Savannah,Painting,MA,Summer 2022,20213,1
Savannah,Painting,MA,Fall 2022,20220,4
Savannah,Painting,MA,Winter 2023,20221,3
Savannah,Painting,MA,Spring 2023,20222,4
Savannah,Painting,MA,Summer 2023,20223,1
Savannah,Painting,MA,Fall 2023,20230,5
Savannah,Painting,MA,Winter 2024,20231,2
Savannah,Painting,MA,Spring 2024,20232,2
Savannah,Painting,MFA,Fall 2010,20100,50
Savannah,Painting,MFA,Winter 2011,20101,49
Savannah,Painting,MFA,Spring 2011,20102,48
Savannah,Painting,MFA,Summer 2011,20103,32
Savannah,Painting,MFA,Fall 2011,20110,55
Savannah,Painting,MFA,Winter 2012,20111,52
Savannah,Painting,MFA,Spring 2012,20112,40
Savannah,Painting,MFA,Summer 2012,20113,30
Savannah,Painting,MFA,Fall 2012,20120,40
Savannah,Painting,MFA,Winter 2013,20121,40
Savannah,Painting,MFA,Spring 2013,20122,34
Savannah,Painting,MFA,Summer 2013,20123,23
Savannah,Painting,MFA,Fall 2013,20130,38
Savannah,Painting,MFA,Winter 2014,20131,35
Savannah,Painting,MFA,Spring 2014,20132,35
Savannah,Painting,MFA,Summer 2014,20133,17
Savannah,Painting,MFA,Fall 2014,20140,39
Savannah,Painting,MFA,Winter 2015,20141,39
Savannah,Painting,MFA,Spring 2015,20142,42
Savannah,Painting,MFA,Summer 2015,20143,20
Savannah,Painting,MFA,Fall 2015,20150,29
Savannah,Painting,MFA,Winter 2016,20151,26
Savannah,Painting,MFA,Spring 2016,20152,27
Savannah,Painting,MFA,Summer 2016,20153,16
Savannah,Painting,MFA,Fall 2016,20160,28
Savannah,Painting,MFA,Winter 2017,20161,30
Savannah,Painting,MFA,Spring 2017,20162,29
Savannah,Painting,MFA,Summer 2017,20163,21
Savannah,Painting,MFA,Fall 2017,20170,30
Savannah,Painting,MFA,Winter 2018,20171,30
Savannah,Painting,MFA,Spring 2018,20172,25
Savannah,Painting,MFA,Summer 2018,20173,16
Savannah,Painting,MFA,Fall 2018,20180,28
Savannah,Painting,MFA,Winter 2019,20181,31
Savannah,Painting,MFA,Spring 2019,20182,28
Savannah,Painting,MFA,Summer 2019,20183,20
Savannah,Painting,MFA,Fall 2019,20190,35
Savannah,Painting,MFA,Winter 2020,20191,34
Savannah,Painting,MFA,Spring 2020,20192,27
Savannah,Painting,MFA,Summer 2020,20193,26
Savannah,Painting,MFA,Fall 2020,20200,38
Savannah,Painting,MFA,Winter 2021,20201,30
Savannah,Painting,MFA,Spring 2021,20202,26
Savannah,Painting,MFA,Summer 2021,20203,12
Savannah,Painting,MFA,Fall 2021,20210,32
Savannah,Painting,MFA,Winter 2022,20211,26
Savannah,Painting,MFA,Spring 2022,20212,25
Savannah,Painting,MFA,Summer 2022,20213,11
Savannah,Painting,MFA,Fall 2022,20220,29
Savannah,Painting,MFA,Winter 2023,20221,27
Savannah,Painting,MFA,Spring 2023,20222,19
Savannah,Painting,MFA,Summer 2023,20223,11
Savannah,Painting,MFA,Fall 2023,20230,29
Savannah,Painting,MFA,Winter 2024,20231,27
Savannah,Painting,MFA,Spring 2024,20232,26
Savannah,Painting,MFA,Summer 2024,20233,10
Savannah,Painting,MFA,Fall 2024,20240,31
Savannah,Painting,MFA,Winter 2025,20241,30
Savannah,Painting,MFA,Spring 2025,20242,26
Savannah,Painting,MFA,Summer 2025,20243,11
Savannah,Painting,MFA,Fall 2025,20250,36
Savannah,Painting,MFA,Winter 2026,20251,34
Savannah,Photography,BA,Winter 2023,20221,3
Savannah,Photography,BA,Spring 2023,20222,3
Savannah,Photography,BA,Fall 2023,20230,7
Savannah,Photography,BA,Winter 2024,20231,4
Savannah,Photography,BA,Spring 2024,20232,3
Savannah,Photography,BA,Fall 2024,20240,7
Savannah,Photography,BA,Winter 2025,20241,7
Savannah,Photography,BA,Spring 2025,20242,7
Savannah,Photography,BA,Fall 2025,20250,7
Savannah,Photography,BA,Winter 2026,20251,5
Savannah,Photography,BFA,Fall 2010,20100,351
Savannah,Photography,BFA,Winter 2011,20101,440
Savannah,Photography,BFA,Spring 2011,20102,421
Savannah,Photography,BFA,Summer 2011,20103,113
Savannah,Photography,BFA,Fall 2011,20110,333
Savannah,Photography,BFA,Winter 2012,20111,416
Savannah,Photography,BFA,Spring 2012,20112,410
Savannah,Photography,BFA,Summer 2012,20113,120
Savannah,Photography,BFA,Fall 2012,20120,319
Savannah,Photography,BFA,Winter 2013,20121,381
Savannah,Photography,BFA,Spring 2013,20122,368
Savannah,Photography,BFA,Summer 2013,20123,88
Savannah,Photography,BFA,Fall 2013,20130,310
Savannah,Photography,BFA,Winter 2014,20131,359
Savannah,Photography,BFA,Spring 2014,20132,328
Savannah,Photography,BFA,Summer 2014,20133,66
Savannah,Photography,BFA,Fall 2014,20140,275
Savannah,Photography,BFA,Winter 2015,20141,326
Savannah,Photography,BFA,Spring 2015,20142,299
Savannah,Photography,BFA,Summer 2015,20143,66
Savannah,Photography,BFA,Fall 2015,20150,258
Savannah,Photography,BFA,Winter 2016,20151,301
Savannah,Photography,BFA,Spring 2016,20152,277
Savannah,Photography,BFA,Summer 2016,20153,92
Savannah,Photography,BFA,Fall 2016,20160,228
Savannah,Photography,BFA,Winter 2017,20161,310
Savannah,Photography,BFA,Spring 2017,20162,300
Savannah,Photography,BFA,Summer 2017,20163,78
Savannah,Photography,BFA,Fall 2017,20170,229
Savannah,Photography,BFA,Winter 2018,20171,308
Savannah,Photography,BFA,Spring 2018,20172,290
Savannah,Photography,BFA,Summer 2018,20173,73
Savannah,Photography,BFA,Fall 2018,20180,268
Savannah,Photography,BFA,Winter 2019,20181,338
Savannah,Photography,BFA,Spring 2019,20182,303
Savannah,Photography,BFA,Summer 2019,20183,72
Savannah,Photography,BFA,Fall 2019,20190,275
Savannah,Photography,BFA,Winter 2020,20191,331
Savannah,Photography,BFA,Spring 2020,20192,322
Savannah,Photography,BFA,Summer 2020,20193,77
Savannah,Photography,BFA,Fall 2020,20200,243
Savannah,Photography,BFA,Winter 2021,20201,284
Savannah,Photography,BFA,Spring 2021,20202,286
Savannah,Photography,BFA,Summer 2021,20203,76
Savannah,Photography,BFA,Fall 2021,20210,227
Savannah,Photography,BFA,Winter 2022,20211,256
Savannah,Photography,BFA,Spring 2022,20212,257
Savannah,Photography,BFA,Summer 2022,20213,65
Savannah,Photography,BFA,Fall 2022,20220,194
Savannah,Photography,BFA,Winter 2023,20221,231
Savannah,Photography,BFA,Spring 2023,20222,226
Savannah,Photography,BFA,Summer 2023,20223,60
Savannah,Photography,BFA,Fall 2023,20230,197
Savannah,Photography,BFA,Winter 2024,20231,238
Savannah,Photography,BFA,Spring 2024,20232,249
Savannah,Photography,BFA,Summer 2024,20233,60
Savannah,Photography,BFA,Fall 2024,20240,203
Savannah,Photography,BFA,Winter 2025,20241,238
Savannah,Photography,BFA,Spring 2025,20242,242
Savannah,Photography,BFA,Summer 2025,20243,83
Savannah,Photography,BFA,Fall 2025,20250,215
Savannah,Photography,BFA,Winter 2026,20251,217
Savannah,Photography,MA,Fall 2010,20100,3
Savannah,Photography,MA,Winter 2011,20101,2
Savannah,Photography,MA,Spring 2011,20102,3
Savannah,Photography,MA,Summer 2011,20103,1
Savannah,Photography,MA,Fall 2011,20110,5
Savannah,Photography,MA,Winter 2012,20111,5
Savannah,Photography,MA,Spring 2012,20112,7
Savannah,Photography,MA,Summer 2012,20113,3
Savannah,Photography,MA,Fall 2012,20120,5
Savannah,Photography,MA,Winter 2013,20121,5
Savannah,Photography,MA,Spring 2013,20122,4
Savannah,Photography,MA,Summer 2013,20123,1
Savannah,Photography,MA,Fall 2013,20130,3
Savannah,Photography,MA,Winter 2014,20131,1
Savannah,Photography,MA,Spring 2014,20132,3
Savannah,Photography,MA,Summer 2014,20133,1
Savannah,Photography,MA,Fall 2014,20140,2
Savannah,Photography,MA,Winter 2015,20141,3
Savannah,Photography,MA,Spring 2015,20142,4
Savannah,Photography,MA,Fall 2015,20150,3
Savannah,Photography,MA,Spring 2016,20152,1
Savannah,Photography,MA,Summer 2016,20153,1
Savannah,Photography,MA,Fall 2016,20160,4
Savannah,Photography,MA,Winter 2017,20161,5
Savannah,Photography,MA,Spring 2017,20162,3
Savannah,Photography,MA,Fall 2017,20170,3
Savannah,Photography,MA,Winter 2018,20171,4
Savannah,Photography,MA,Spring 2018,20172,2
Savannah,Photography,MA,Fall 2018,20180,3
Savannah,Photography,MA,Winter 2019,20181,3
Savannah,Photography,MA,Spring 2019,20182,2
Savannah,Photography,MA,Fall 2019,20190,3
Savannah,Photography,MA,Winter 2020,20191,5
Savannah,Photography,MA,Spring 2020,20192,7
Savannah,Photography,MA,Summer 2020,20193,2
Savannah,Photography,MA,Fall 2020,20200,10
Savannah,Photography,MA,Winter 2021,20201,7
Savannah,Photography,MA,Spring 2021,20202,7
Savannah,Photography,MA,Summer 2021,20203,1
Savannah,Photography,MA,Fall 2021,20210,4
Savannah,Photography,MA,Winter 2022,20211,3
Savannah,Photography,MA,Spring 2022,20212,1
Savannah,Photography,MA,Fall 2022,20220,4
Savannah,Photography,MA,Winter 2023,20221,3
Savannah,Photography,MA,Spring 2023,20222,5
Savannah,Photography,MA,Summer 2023,20223,2
Savannah,Photography,MA,Fall 2023,20230,5
Savannah,Photography,MA,Winter 2024,20231,5
Savannah,Photography,MA,Spring 2024,20232,6
Savannah,Photography,MA,Summer 2024,20233,3
Savannah,Photography,MA,Fall 2024,20240,7
Savannah,Photography,MA,Winter 2025,20241,5
Savannah,Photography,MA,Spring 2025,20242,4
Savannah,Photography,MA,Summer 2025,20243,2
Savannah,Photography,MA,Fall 2025,20250,2
Savannah,Photography,MA,Winter 2026,20251,3
Savannah,Photography,MFA,Fall 2010,20100,51
Savannah,Photography,MFA,Winter 2011,20101,49
Savannah,Photography,MFA,Spring 2011,20102,51
Savannah,Photography,MFA,Summer 2011,20103,30
Savannah,Photography,MFA,Fall 2011,20110,51
Savannah,Photography,MFA,Winter 2012,20111,44
Savannah,Photography,MFA,Spring 2012,20112,45
Savannah,Photography,MFA,Summer 2012,20113,29
Savannah,Photography,MFA,Fall 2012,20120,42
Savannah,Photography,MFA,Winter 2013,20121,43
Savannah,Photography,MFA,Spring 2013,20122,41
Savannah,Photography,MFA,Summer 2013,20123,17
Savannah,Photography,MFA,Fall 2013,20130,28
Savannah,Photography,MFA,Winter 2014,20131,33
Savannah,Photography,MFA,Spring 2014,20132,31
Savannah,Photography,MFA,Summer 2014,20133,17
Savannah,Photography,MFA,Fall 2014,20140,26
Savannah,Photography,MFA,Winter 2015,20141,19
Savannah,Photography,MFA,Spring 2015,20142,17
Savannah,Photography,MFA,Summer 2015,20143,16
Savannah,Photography,MFA,Fall 2015,20150,24
Savannah,Photography,MFA,Winter 2016,20151,23
Savannah,Photography,MFA,Spring 2016,20152,21
Savannah,Photography,MFA,Summer 2016,20153,9
Savannah,Photography,MFA,Fall 2016,20160,25
Savannah,Photography,MFA,Winter 2017,20161,21
Savannah,Photography,MFA,Spring 2017,20162,23
Savannah,Photography,MFA,Summer 2017,20163,5
Savannah,Photography,MFA,Fall 2017,20170,21
Savannah,Photography,MFA,Winter 2018,20171,20
Savannah,Photography,MFA,Spring 2018,20172,21
Savannah,Photography,MFA,Summer 2018,20173,6
Savannah,Photography,MFA,Fall 2018,20180,22
Savannah,Photography,MFA,Winter 2019,20181,20
Savannah,Photography,MFA,Spring 2019,20182,21
Savannah,Photography,MFA,Summer 2019,20183,4
Savannah,Photography,MFA,Fall 2019,20190,22
Savannah,Photography,MFA,Winter 2020,20191,20
Savannah,Photography,MFA,Spring 2020,20192,20
Savannah,Photography,MFA,Summer 2020,20193,11
Savannah,Photography,MFA,Fall 2020,20200,23
Savannah,Photography,MFA,Winter 2021,20201,23
Savannah,Photography,MFA,Spring 2021,20202,22
Savannah,Photography,MFA,Summer 2021,20203,9
Savannah,Photography,MFA,Fall 2021,20210,23
Savannah,Photography,MFA,Winter 2022,20211,13
Savannah,Photography,MFA,Spring 2022,20212,15
Savannah,Photography,MFA,Summer 2022,20213,2
Savannah,Photography,MFA,Fall 2022,20220,19
Savannah,Photography,MFA,Winter 2023,20221,18
Savannah,Photography,MFA,Spring 2023,20222,19
Savannah,Photography,MFA,Summer 2023,20223,6
Savannah,Photography,MFA,Fall 2023,20230,21
Savannah,Photography,MFA,Winter 2024,20231,19
Savannah,Photography,MFA,Spring 2024,20232,20
Savannah,Photography,MFA,Summer 2024,20233,6
Savannah,Photography,MFA,Fall 2024,20240,23
Savannah,Photography,MFA,Winter 2025,20241,23
Savannah,Photography,MFA,Spring 2025,20242,22
Savannah,Photography,MFA,Summer 2025,20243,8
Savannah,Photography,MFA,Fall 2025,20250,26
Savannah,Photography,MFA,Winter 2026,20251,22
Savannah,Production Design,BFA,Fall 2010,20100,95
Savannah,Production Design,BFA,Winter 2011,20101,114
Savannah,Production Design,BFA,Spring 2011,20102,110
Savannah,Production Design,BFA,Summer 2011,20103,16
Savannah,Production Design,BFA,Fall 2011,20110,99
Savannah,Production Design,BFA,Winter 2012,20111,124
Savannah,Production Design,BFA,Spring 2012,20112,113
Savannah,Production Design,BFA,Summer 2012,20113,16
Savannah,Production Design,BFA,Fall 2012,20120,102
Savannah,Production Design,BFA,Winter 2013,20121,116
Savannah,Production Design,BFA,Spring 2013,20122,120
Savannah,Production Design,BFA,Summer 2013,20123,15
Savannah,Production Design,BFA,Fall 2013,20130,106
Savannah,Production Design,BFA,Winter 2014,20131,133
Savannah,Production Design,BFA,Spring 2014,20132,130
Savannah,Production Design,BFA,Summer 2014,20133,29
Savannah,Production Design,BFA,Fall 2014,20140,122
Savannah,Production Design,BFA,Winter 2015,20141,150
Savannah,Production Design,BFA,Spring 2015,20142,156
Savannah,Production Design,BFA,Summer 2015,20143,27
Savannah,Production Design,BFA,Fall 2015,20150,130
Savannah,Production Design,BFA,Winter 2016,20151,144
Savannah,Production Design,BFA,Spring 2016,20152,153
Savannah,Production Design,BFA,Summer 2016,20153,28
Savannah,Production Design,BFA,Fall 2016,20160,127
Savannah,Production Design,BFA,Winter 2017,20161,162
Savannah,Production Design,BFA,Spring 2017,20162,165
Savannah,Production Design,BFA,Summer 2017,20163,47
Savannah,Production Design,BFA,Fall 2017,20170,156
Savannah,Production Design,BFA,Winter 2018,20171,216
Savannah,Production Design,BFA,Spring 2018,20172,206
Savannah,Production Design,BFA,Summer 2018,20173,45
Savannah,Production Design,BFA,Fall 2018,20180,157
Savannah,Production Design,BFA,Winter 2019,20181,210
Savannah,Production Design,BFA,Spring 2019,20182,208
Savannah,Production Design,BFA,Summer 2019,20183,37
Savannah,Production Design,BFA,Fall 2019,20190,180
Savannah,Production Design,BFA,Winter 2020,20191,242
Savannah,Production Design,BFA,Spring 2020,20192,242
Savannah,Production Design,BFA,Summer 2020,20193,71
Savannah,Production Design,BFA,Fall 2020,20200,199
Savannah,Production Design,BFA,Winter 2021,20201,247
Savannah,Production Design,BFA,Spring 2021,20202,251
Savannah,Production Design,BFA,Summer 2021,20203,56
Savannah,Production Design,BFA,Fall 2021,20210,218
Savannah,Production Design,BFA,Winter 2022,20211,271
Savannah,Production Design,BFA,Spring 2022,20212,273
Savannah,Production Design,BFA,Summer 2022,20213,54
Savannah,Production Design,BFA,Fall 2022,20220,237
Savannah,Production Design,BFA,Winter 2023,20221,320
Savannah,Production Design,BFA,Spring 2023,20222,314
Savannah,Production Design,BFA,Summer 2023,20223,73
Savannah,Production Design,BFA,Fall 2023,20230,257
Savannah,Production Design,BFA,Winter 2024,20231,340
Savannah,Production Design,BFA,Spring 2024,20232,333
Savannah,Production Design,BFA,Summer 2024,20233,67
